skill,num_postings,pct_postings,num_occurence,pct_occurence
excel tableau sql,1,0.0015,6,6e-4
tableau sql server,1,0.0015,5,5e-4
write complex queries,1,0.0015,3,3e-4
complex queries excellent,1,0.0015,5,5e-4
queries excellent documentation,1,0.0015,6,6e-4
excellent documentation skill,1,0.0015,6,6e-4
documentation skill using,1,0.0015,6,6e-4
skill using ppt,1,0.0015,6,6e-4
using ppt word,1,0.0015,6,6e-4
ppt word visio,1,0.0015,6,6e-4
word visio advanced,1,0.0015,5,5e-4
visio advanced understanding,1,0.0015,3,3e-4
probability statistics machine,1,0.0015,3,3e-4
learning data science,1,0.0015,5,5e-4
data science expertise,1,0.0015,3,3e-4
data correlation feature,1,0.0015,3,3e-4
correlation feature analysis,1,0.0015,4,4e-4
feature analysis analysis,1,0.0015,3,3e-4
non distributed strong,1,0.0015,2,2e-4
distributed strong ability,1,0.0015,2,2e-4
detection using unsupervised,1,0.0015,3,3e-4
using unsupervised algorithms,1,0.0015,5,5e-4
unsupervised algorithms clustering,1,0.0015,6,6e-4
algorithms clustering local,1,0.0015,6,6e-4
clustering local outlier,1,0.0015,6,6e-4
local outlier factor,1,0.0015,6,6e-4
outlier factor isolation,1,0.0015,5,5e-4
factor isolation forest,1,0.0015,3,3e-4
stakeholder management experience,1,0.0015,3,3e-4
management experience using,1,0.0015,4,4e-4
engineering mathematics statistics mba,1,0.0015,1,1e-4
experience required 3 5,1,0.0015,2,2e-4
required 3 5 years,1,0.0015,2,2e-4
program project management experience,1,0.0015,1,1e-4
data science analytics space,1,0.0015,1,1e-4
reporting tool like power,1,0.0015,2,2e-4
tool like power bi,1,0.0015,3,3e-4
like power bi excel,1,0.0015,3,3e-4
power bi excel tableau,1,0.0015,3,3e-4
bi excel tableau sql,1,0.0015,3,3e-4
excel tableau sql server,1,0.0015,3,3e-4
tableau sql server oracle,1,0.0015,2,2e-4
write complex queries excellent,1,0.0015,2,2e-4
complex queries excellent documentation,1,0.0015,3,3e-4
queries excellent documentation skill,1,0.0015,3,3e-4
excellent documentation skill using,1,0.0015,3,3e-4
documentation skill using ppt,1,0.0015,3,3e-4
skill using ppt word,1,0.0015,3,3e-4
using ppt word visio,1,0.0015,3,3e-4
ppt word visio advanced,1,0.0015,3,3e-4
word visio advanced understanding,1,0.0015,2,2e-4
probability statistics machine learning,1,0.0015,2,2e-4
statistics machine learning data,1,0.0015,3,3e-4
machine learning data science,1,0.0015,3,3e-4
learning data science expertise,1,0.0015,2,2e-4
data correlation feature analysis,1,0.0015,2,2e-4
correlation feature analysis analysis,1,0.0015,2,2e-4
non distributed strong ability,1,0.0015,1,1e-4
detection using unsupervised algorithms,1,0.0015,2,2e-4
using unsupervised algorithms clustering,1,0.0015,3,3e-4
unsupervised algorithms clustering local,1,0.0015,3,3e-4
algorithms clustering local outlier,1,0.0015,3,3e-4
clustering local outlier factor,1,0.0015,3,3e-4
local outlier factor isolation,1,0.0015,3,3e-4
outlier factor isolation forest,1,0.0015,2,2e-4
verbal communication skills experience,1,0.0015,1,1e-4
stakeholder management experience using,1,0.0015,2,2e-4
management experience using data,1,0.0015,2,2e-4
experience required 3 5 years,1,0.0015,1,1e-4
reporting tool like power bi,1,0.0015,1,1e-4
tool like power bi excel,1,0.0015,1,1e-4
like power bi excel tableau,1,0.0015,1,1e-4
power bi excel tableau sql,1,0.0015,1,1e-4
bi excel tableau sql server,1,0.0015,1,1e-4
excel tableau sql server oracle,1,0.0015,1,1e-4
write complex queries excellent documentation,1,0.0015,1,1e-4
complex queries excellent documentation skill,1,0.0015,1,1e-4
queries excellent documentation skill using,1,0.0015,1,1e-4
excellent documentation skill using ppt,1,0.0015,1,1e-4
documentation skill using ppt word,1,0.0015,1,1e-4
skill using ppt word visio,1,0.0015,1,1e-4
using ppt word visio advanced,1,0.0015,1,1e-4
ppt word visio advanced understanding,1,0.0015,1,1e-4
probability statistics machine learning data,1,0.0015,1,1e-4
statistics machine learning data science,1,0.0015,1,1e-4
machine learning data science expertise,1,0.0015,1,1e-4
data correlation feature analysis analysis,1,0.0015,1,1e-4
detection using unsupervised algorithms clustering,1,0.0015,1,1e-4
using unsupervised algorithms clustering local,1,0.0015,1,1e-4
unsupervised algorithms clustering local outlier,1,0.0015,1,1e-4
algorithms clustering local outlier factor,1,0.0015,1,1e-4
clustering local outlier factor isolation,1,0.0015,1,1e-4
local outlier factor isolation forest,1,0.0015,1,1e-4
stakeholder management experience using data,1,0.0015,1,1e-4
statistics analytics,1,0.0015,4,4e-4
analytics computer,1,0.0015,6,6e-4
present solutions,1,0.0015,1,1e-4
management including,1,0.0015,3,3e-4
including executive,1,0.0015,4,4e-4
statistics analytics computer,1,0.0015,3,3e-4
analytics computer science,1,0.0015,4,4e-4
management including executive,1,0.0015,2,2e-4
including executive levels,1,0.0015,2,2e-4
statistics analytics computer science,1,0.0015,2,2e-4
analytics computer science math,1,0.0015,2,2e-4
management including executive levels,1,0.0015,1,1e-4
statistics analytics computer science math,1,0.0015,1,1e-4
demonstrate exceptional,1,0.0015,3,3e-4
exceptional analytical,1,0.0015,4,4e-4
demonstrate exceptional analytical,1,0.0015,2,2e-4
exceptional analytical skills,1,0.0015,2,2e-4
demonstrate exceptional analytical skills,1,0.0015,1,1e-4
terminology,1,0.0015,4,4e-4
icd,1,0.0015,5,5e-4
cpt,1,0.0015,9,0.001
drg,1,0.0015,14,0.0015
mdc,1,0.0015,14,0.0015
gmlos,1,0.0015,9,0.001
analytics terminology,1,0.0015,3,3e-4
icd cpt,1,0.0015,4,4e-4
cpt ms,1,0.0015,7,8e-4
ms drg,1,0.0015,9,0.001
drg mdc,1,0.0015,10,0.0011
mdc los,1,0.0015,9,0.001
los gmlos,1,0.0015,7,8e-4
gmlos obs,1,0.0015,4,4e-4
healthcare data analytics,1,0.0015,2,2e-4
data analytics terminology,1,0.0015,2,2e-4
icd cpt ms,1,0.0015,3,3e-4
cpt ms drg,1,0.0015,5,5e-4
ms drg mdc,1,0.0015,6,6e-4
drg mdc los,1,0.0015,6,6e-4
mdc los gmlos,1,0.0015,5,5e-4
los gmlos obs,1,0.0015,3,3e-4
healthcare data analytics terminology,1,0.0015,1,1e-4
icd cpt ms drg,1,0.0015,2,2e-4
cpt ms drg mdc,1,0.0015,3,3e-4
ms drg mdc los,1,0.0015,3,3e-4
drg mdc los gmlos,1,0.0015,3,3e-4
mdc los gmlos obs,1,0.0015,2,2e-4
icd cpt ms drg mdc,1,0.0015,1,1e-4
cpt ms drg mdc los,1,0.0015,1,1e-4
ms drg mdc los gmlos,1,0.0015,1,1e-4
drg mdc los gmlos obs,1,0.0015,1,1e-4
stats,1,0.0015,2,2e-4
languages automation,1,0.0015,4,4e-4
stats packages,1,0.0015,1,1e-4
sas hive,1,0.0015,2,2e-4
programming languages automation,1,0.0015,2,2e-4
languages automation tools,1,0.0015,2,2e-4
python sas hive,1,0.0015,1,1e-4
programming languages automation tools,1,0.0015,1,1e-4
patiently,1,0.0015,1,1e-4
customers,1,0.0015,2,2e-4
interact effectively,1,0.0015,1,1e-4
customers especially,1,0.0015,1,1e-4
meet objectives,1,0.0015,1,1e-4
manage multiple projects simultaneously,1,0.0015,1,1e-4
bi visualization,1,0.0015,4,4e-4
visualization packages,1,0.0015,6,6e-4
packages preferably,1,0.0015,6,6e-4
preferably microstrategy,1,0.0015,4,4e-4
bi visualization packages,1,0.0015,3,3e-4
visualization packages preferably,1,0.0015,4,4e-4
packages preferably microstrategy,1,0.0015,3,3e-4
bi visualization packages preferably,1,0.0015,2,2e-4
visualization packages preferably microstrategy,1,0.0015,2,2e-4
bi visualization packages preferably microstrategy,1,0.0015,1,1e-4
maintain positive,1,0.0015,3,3e-4
positive working,1,0.0015,4,4e-4
maintain positive working,1,0.0015,2,2e-4
positive working relationships,1,0.0015,2,2e-4
maintain positive working relationships,1,0.0015,1,1e-4
sound knowledge,1,0.0015,1,1e-4
minimal direction,1,0.0015,1,1e-4
scenario,1,0.0015,14,0.0015
advanced machine,1,0.0015,6,6e-4
statistics regression,1,0.0015,4,4e-4
regression simulation,1,0.0015,7,8e-4
simulation scenario,1,0.0015,9,0.001
scenario analysis,1,0.0015,10,0.0011
modeling clustering,1,0.0015,10,0.0011
clustering decision,1,0.0015,10,0.0011
trees neural,1,0.0015,7,8e-4
using advanced machine,1,0.0015,3,3e-4
advanced machine learning,1,0.0015,4,4e-4
machine learning algorithms,1,0.0015,3,3e-4
statistics regression simulation,1,0.0015,3,3e-4
regression simulation scenario,1,0.0015,5,5e-4
simulation scenario analysis,1,0.0015,6,6e-4
scenario analysis modeling,1,0.0015,6,6e-4
analysis modeling clustering,1,0.0015,6,6e-4
modeling clustering decision,1,0.0015,6,6e-4
clustering decision trees,1,0.0015,6,6e-4
decision trees neural,1,0.0015,5,5e-4
trees neural networks,1,0.0015,3,3e-4
using advanced machine learning,1,0.0015,2,2e-4
advanced machine learning algorithms,1,0.0015,2,2e-4
statistics regression simulation scenario,1,0.0015,2,2e-4
regression simulation scenario analysis,1,0.0015,3,3e-4
simulation scenario analysis modeling,1,0.0015,3,3e-4
scenario analysis modeling clustering,1,0.0015,3,3e-4
analysis modeling clustering decision,1,0.0015,3,3e-4
modeling clustering decision trees,1,0.0015,3,3e-4
clustering decision trees neural,1,0.0015,3,3e-4
decision trees neural networks,1,0.0015,2,2e-4
using advanced machine learning algorithms,1,0.0015,1,1e-4
statistics regression simulation scenario analysis,1,0.0015,1,1e-4
regression simulation scenario analysis modeling,1,0.0015,1,1e-4
simulation scenario analysis modeling clustering,1,0.0015,1,1e-4
scenario analysis modeling clustering decision,1,0.0015,1,1e-4
analysis modeling clustering decision trees,1,0.0015,1,1e-4
modeling clustering decision trees neural,1,0.0015,1,1e-4
clustering decision trees neural networks,1,0.0015,1,1e-4
leverage,1,0.0015,2,2e-4
creating custom,1,0.0015,4,4e-4
custom business,1,0.0015,6,6e-4
intelligence solutions,1,0.0015,4,4e-4
leverage data,1,0.0015,1,1e-4
span multiple,1,0.0015,4,4e-4
multiple technologies,1,0.0015,7,8e-4
including tableau,1,0.0015,7,8e-4
tableau python,1,0.0015,4,4e-4
sql rdbms,1,0.0015,2,2e-4
rdbms platforms,1,0.0015,2,2e-4
creating custom business,1,0.0015,3,3e-4
custom business intelligence,1,0.0015,4,4e-4
business intelligence solutions,1,0.0015,3,3e-4
span multiple technologies,1,0.0015,3,3e-4
multiple technologies including,1,0.0015,5,5e-4
technologies including tableau,1,0.0015,5,5e-4
including tableau python,1,0.0015,3,3e-4
sql rdbms platforms,1,0.0015,1,1e-4
creating custom business intelligence,1,0.0015,2,2e-4
custom business intelligence solutions,1,0.0015,2,2e-4
span multiple technologies including,1,0.0015,2,2e-4
multiple technologies including tableau,1,0.0015,3,3e-4
technologies including tableau python,1,0.0015,2,2e-4
creating custom business intelligence solutions,1,0.0015,1,1e-4
span multiple technologies including tableau,1,0.0015,1,1e-4
multiple technologies including tableau python,1,0.0015,1,1e-4
counterparts,1,0.0015,2,2e-4
technical counterparts,1,0.0015,1,1e-4
deliver cross,1,0.0015,3,3e-4
functional solutions,1,0.0015,3,3e-4
deliver cross functional,1,0.0015,2,2e-4
cross functional solutions,1,0.0015,2,2e-4
deliver cross functional solutions,1,0.0015,1,1e-4
expressing,1,0.0015,1,1e-4
performing business,1,0.0015,3,3e-4
analysis tasks,1,0.0015,3,3e-4
meet highly,1,0.0015,3,3e-4
highly technical,1,0.0015,4,4e-4
technical needs,1,0.0015,3,3e-4
business functions,1,0.0015,2,2e-4
functions may,1,0.0015,2,2e-4
fully capable,1,0.0015,1,1e-4
performing business analysis,1,0.0015,2,2e-4
business analysis tasks,1,0.0015,2,2e-4
meet highly technical,1,0.0015,2,2e-4
highly technical needs,1,0.0015,2,2e-4
business functions may,1,0.0015,1,1e-4
performing business analysis tasks,1,0.0015,1,1e-4
meet highly technical needs,1,0.0015,1,1e-4
example,1,0.0015,2,2e-4
decoding,1,0.0015,2,2e-4
allow,1,0.0015,1,1e-4
enable,1,0.0015,4,4e-4
usage,1,0.0015,4,4e-4
unavailable,1,0.0015,1,1e-4
example decoding,1,0.0015,1,1e-4
net new,1,0.0015,2,2e-4
new platform,1,0.0015,2,2e-4
key data,1,0.0015,1,1e-4
enable organization,1,0.0015,3,3e-4
organization wide,1,0.0015,4,4e-4
wide usage,1,0.0015,3,3e-4
source system,1,0.0015,1,1e-4
net new platform,1,0.0015,1,1e-4
enable organization wide,1,0.0015,2,2e-4
organization wide usage,1,0.0015,2,2e-4
enable organization wide usage,1,0.0015,1,1e-4
coordinating,1,0.0015,5,5e-4
craft,1,0.0015,8,9e-4
coordinating complex,1,0.0015,4,4e-4
project work,1,0.0015,9,0.001
work across,1,0.0015,9,0.001
across multiple,1,0.0015,7,8e-4
multiple teams,1,0.0015,4,4e-4
effectively craft,1,0.0015,4,4e-4
craft data,1,0.0015,6,6e-4
data centric,1,0.0015,6,6e-4
centric solutions,1,0.0015,4,4e-4
coordinating complex project,1,0.0015,3,3e-4
complex project work,1,0.0015,5,5e-4
project work across,1,0.0015,6,6e-4
work across multiple,1,0.0015,5,5e-4
across multiple teams,1,0.0015,3,3e-4
effectively craft data,1,0.0015,3,3e-4
craft data centric,1,0.0015,4,4e-4
data centric solutions,1,0.0015,3,3e-4
coordinating complex project work,1,0.0015,2,2e-4
complex project work across,1,0.0015,3,3e-4
project work across multiple,1,0.0015,3,3e-4
work across multiple teams,1,0.0015,2,2e-4
effectively craft data centric,1,0.0015,2,2e-4
craft data centric solutions,1,0.0015,2,2e-4
coordinating complex project work across,1,0.0015,1,1e-4
complex project work across multiple,1,0.0015,1,1e-4
project work across multiple teams,1,0.0015,1,1e-4
effectively craft data centric solutions,1,0.0015,1,1e-4
impacts,1,0.0015,2,2e-4
discuss impacts,1,0.0015,1,1e-4
technical decisions,1,0.0015,1,1e-4
enterprise data,1,0.0015,2,2e-4
ensure sound,1,0.0015,3,3e-4
sound data,1,0.0015,4,4e-4
data strategy,1,0.0015,3,3e-4
enterprise data architect,1,0.0015,1,1e-4
ensure sound data,1,0.0015,2,2e-4
sound data strategy,1,0.0015,2,2e-4
ensure sound data strategy,1,0.0015,1,1e-4
traceable,1,0.0015,4,4e-4
optimized,1,0.0015,3,3e-4
itil,1,0.0015,4,4e-4
building fully,1,0.0015,3,3e-4
fully scalable,1,0.0015,4,4e-4
just work,1,0.0015,1,1e-4
robust traceable,1,0.0015,2,2e-4
traceable optimized,1,0.0015,2,2e-4
follow itil,1,0.0015,2,2e-4
itil recommendations,1,0.0015,2,2e-4
building fully scalable,1,0.0015,2,2e-4
fully scalable solutions,1,0.0015,2,2e-4
robust traceable optimized,1,0.0015,1,1e-4
follow itil recommendations,1,0.0015,1,1e-4
building fully scalable solutions,1,0.0015,1,1e-4
remedying,1,0.0015,1,1e-4
failures,1,0.0015,2,2e-4
maladies,1,0.0015,2,2e-4
sproc,1,0.0015,4,4e-4
tracing,1,0.0015,2,2e-4
trouble shooting,1,0.0015,2,2e-4
technical failures,1,0.0015,1,1e-4
performance maladies,1,0.0015,1,1e-4
internal data,1,0.0015,3,3e-4
data operations,1,0.0015,4,4e-4
operations sproc,1,0.0015,3,3e-4
general trouble,1,0.0015,2,2e-4
data tracing,1,0.0015,1,1e-4
internal data operations,1,0.0015,2,2e-4
data operations sproc,1,0.0015,2,2e-4
general trouble shooting,1,0.0015,1,1e-4
internal data operations sproc,1,0.0015,1,1e-4
analysis amp,1,0.0015,4,4e-4
amp visualization,1,0.0015,3,3e-4
data analysis amp,1,0.0015,2,2e-4
analysis amp visualization,1,0.0015,2,2e-4
data analysis amp visualization,1,0.0015,1,1e-4
microsoft sql,1,0.0015,2,2e-4
microsoft sql server,1,0.0015,1,1e-4
rdbms normal,1,0.0015,2,2e-4
normal forms,1,0.0015,2,2e-4
database theory,1,0.0015,1,1e-4
rdbms normal forms,1,0.0015,1,1e-4
paradigms,1,0.0015,3,3e-4
analytical paradigms,1,0.0015,2,2e-4
advanced analytical paradigms,1,0.0015,1,1e-4
performance tuning,1,0.0015,2,2e-4
tuning architecture,1,0.0015,2,2e-4
troubleshooting distributed,1,0.0015,2,2e-4
performance tuning architecture,1,0.0015,1,1e-4
troubleshooting distributed systems,1,0.0015,1,1e-4
champion,1,0.0015,3,3e-4
transparency,1,0.0015,2,2e-4
champion scientific,1,0.0015,2,2e-4
scientific rigor,1,0.0015,2,2e-4
mathematical transparency,1,0.0015,1,1e-4
champion scientific rigor,1,0.0015,1,1e-4
solution architecture,1,0.0015,1,1e-4
delivery using,1,0.0015,6,6e-4
deliver data,1,0.0015,3,3e-4
software delivery using,1,0.0015,3,3e-4
delivery using python,1,0.0015,4,4e-4
using python java,1,0.0015,3,3e-4
deliver data science,1,0.0015,2,2e-4
software delivery using python,1,0.0015,2,2e-4
delivery using python java,1,0.0015,2,2e-4
deliver data science solutions,1,0.0015,1,1e-4
software delivery using python java,1,0.0015,1,1e-4
python development,1,0.0015,1,1e-4
manipulation amp,1,0.0015,4,4e-4
amp analysis,1,0.0015,3,3e-4
data manipulation amp,1,0.0015,2,2e-4
manipulation amp analysis,1,0.0015,2,2e-4
data manipulation amp analysis,1,0.0015,1,1e-4
qlik,1,0.0015,6,6e-4
tableau amp,1,0.0015,3,3e-4
amp qlik,1,0.0015,4,4e-4
qlik sense,1,0.0015,3,3e-4
tableau amp qlik,1,0.0015,2,2e-4
amp qlik sense,1,0.0015,2,2e-4
tableau amp qlik sense,1,0.0015,1,1e-4
science applied mathematics,1,0.0015,2,2e-4
computer science applied mathematics,1,0.0015,1,1e-4
university,1,0.0015,2,2e-4
quantitive,1,0.0015,2,2e-4
mechatronics,1,0.0015,4,4e-4
university degree,1,0.0015,1,1e-4
business engineering,1,0.0015,7,8e-4
engineering advanced,1,0.0015,8,9e-4
degree bachelor,1,0.0015,4,4e-4
quantitive field,1,0.0015,1,1e-4
control theory,1,0.0015,3,3e-4
theory statistics,1,0.0015,4,4e-4
statistics mechatronics,1,0.0015,3,3e-4
operation management,1,0.0015,4,4e-4
management strategy,1,0.0015,6,6e-4
strategy economics,1,0.0015,6,6e-4
economics technology,1,0.0015,4,4e-4
innovation management,1,0.0015,1,1e-4
science business engineering,1,0.0015,3,3e-4
business engineering advanced,1,0.0015,5,5e-4
engineering advanced degree,1,0.0015,5,5e-4
advanced degree bachelor,1,0.0015,3,3e-4
control theory statistics,1,0.0015,2,2e-4
theory statistics mechatronics,1,0.0015,2,2e-4
operation management strategy,1,0.0015,3,3e-4
management strategy economics,1,0.0015,4,4e-4
strategy economics technology,1,0.0015,3,3e-4
science business engineering advanced,1,0.0015,2,2e-4
business engineering advanced degree,1,0.0015,3,3e-4
engineering advanced degree bachelor,1,0.0015,2,2e-4
control theory statistics mechatronics,1,0.0015,1,1e-4
operation management strategy economics,1,0.0015,2,2e-4
management strategy economics technology,1,0.0015,2,2e-4
science business engineering advanced degree,1,0.0015,1,1e-4
business engineering advanced degree bachelor,1,0.0015,1,1e-4
operation management strategy economics technology,1,0.0015,1,1e-4
academic,1,0.0015,8,9e-4
equivalent academic,1,0.0015,4,4e-4
academic experience,1,0.0015,6,6e-4
experience course,1,0.0015,6,6e-4
course record,1,0.0015,4,4e-4
2 years work,1,0.0015,2,2e-4
equivalent academic experience,1,0.0015,3,3e-4
academic experience course,1,0.0015,4,4e-4
experience course record,1,0.0015,3,3e-4
2 years work experience,1,0.0015,1,1e-4
equivalent academic experience course,1,0.0015,2,2e-4
academic experience course record,1,0.0015,2,2e-4
equivalent academic experience course record,1,0.0015,1,1e-4
executing,1,0.0015,5,5e-4
executing artificial,1,0.0015,4,4e-4
executing artificial intelligence,1,0.0015,3,3e-4
executing artificial intelligence deep,1,0.0015,2,2e-4
executing artificial intelligence deep learning,1,0.0015,1,1e-4
